v acc
4255.05,0.05
4255.10,0.06
4255.16,0.14
4255.30,0.15
4255.45,0.17
4255.62,0.18
4255.80,0.19
4255.98,0.19
4256.18,0.54
4256.72,0.55
4257.27,0.55
4257.82,0.53
4258.35,0.50
4258.84,1.98
4260.83,1.00
4261.83,0.68
4262.50,1.25
4263.75,2.48
4266.23,8.59
4274.82,13.72
4288.54,17.31
4305.85,18.89
4324.75,18.74
4343.49,20.40
4363.89,17.28
4381.17,13.63
4394.80,10.00
4404.80,6.73
4411.52,4.44
4415.96,1.67
4417.63,-0.25
4417.38,-1.49
4415.89,-2.21
4413.68,-3.11
4410.57,-3.29
4407.28,-3.27
4404.01,-3.17
4400.84,-3.05
4397.80,-2.34
4395.45,-2.28
4393.18,-2.22
4390.96,-2.16
4388.79,-2.12
4386.67,-2.47
4384.20,-2.42
4381.78,-2.38
4379.40,-2.34
4377.06,-2.30
4374.76,-2.26
4372.50,-2.78
4369.73,-2.72
4367.01,-2.66
4364.35,-2.60
4361.75,-2.54
4359.21,-2.49
4356.72,-5.24
4351.48,-4.98
4346.50,-4.73
4341.77,-4.49
4337.28,-4.26
4333.01,-5.95
4327.06,-5.51
4321.55,-5.10
4316.45,-4.72
4311.73,-10.14
4301.59,-8.37
4293.23,-4.65
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.59,0.00
4288.59,0.00
4288.59,0.00
4288.59,0.00
4288.59,0.00
4288.59,0.00
4288.60,0.01
4288.61,0.01
4288.62,0.02
4288.64,0.02
4288.66,0.03
4288.68,0.02
4288.70,0.02
4288.72,0.01
4288.73,0.01
4288.74,0.00
4288.74,-0.00
4288.74,-0.00
4288.74,-0.00
4288.73,-0.00
4288.73,-0.00
4288.73,-0.00
4288.72,-0.00
4288.72,-0.00
4288.72,-0.00
4288.72,-0.00
4288.71,-0.00
4288.71,-0.00
4288.71,-0.00
4288.71,-0.00
4288.70,-0.00
4288.70,-0.00
4288.70,-0.00
4288.70,-0.00
4288.70,-0.00
4288.69,-0.00
4288.69,-0.00
4288.69,-0.00
4288.69,-0.00
4288.68,-0.00
4288.68,-0.00
4288.68,-0.00
4288.67,-0.00
4288.67,-0.01
4288.66,-0.01
4288.65,-0.01
4288.65,-0.01
4288.64,-0.00
4288.64,-0.00
4288.63,-0.00
4288.63,-0.00
4288.63,-0.01
4288.62,-0.01
4288.61,-0.00
4288.61,-0.00
4288.60,-0.00
4288.60,-0.01
4288.59,-0.00
4288.59,-0.00
4288.59,-0.00
4288.58,-0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,-0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.58,0.00
4288.59,0.00
4288.59,0.00
4288.59,0.00
4288.59,0.00
4288.59,0.00
4288.59,0.00
4288.60,0.01
4288.60,0.01
4288.61,0.01
4288.62,0.01
4288.63,0.01
4288.64,0.01
4288.65,0.03
4288.68,0.03
4288.70,0.03
4288.74,0.03
4288.77,0.04
4288.80,0.04
4288.84,0.10
4288.94,0.11
4289.05,0.11
4289.16,0.11
4289.27,0.10
4289.37,0.10
4289.46,0.27
4289.73,0.19
4289.92,0.12
4290.04,0.09
4290.13,0.10
4290.23,0.61
4290.84,1.47
4292.31,2.47
4294.77,3.26
4298.03,3.69
4301.72,4.77
4306.49,4.40
4310.89,3.74
4314.63,2.97
4317.60,2.21
4319.81,1.51
4321.32,1.14
4322.46,0.33
4322.80,-0.18
4322.62,-0.48
4322.14,-0.63
4321.51,-0.68
4320.83,-0.79
4320.04,-0.76
4319.28,-0.61
4318.67,-0.59
4318.08,-0.57
4317.52,-0.45
4317.07,-0.43
4316.64,-0.43
4316.21,-0.42
4315.79,-0.41
4315.38,-0.51
4314.87,-0.50
4314.37,-0.49
4313.88,-0.48
4313.39,-0.48
4312.92,-0.47
4312.45,-0.56
